,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
0,0.9182084669689071,0.868412131216052,0.8436402007803975,0.8097650281361577,0.7815629045226536,0.023800366353198335,0.9971763294720601,0.9974465427290764,0.9755764563106796,0.37037037037037035,0.8015564202334631,0.6995515695067265,0.7067307692307693,0.9875916525662719,0.9239864864864865,0.8349056603773585,0.989683393179374,0.9735089312745988,0.967741935483871,0.8995633187772926,0.9570552147239264,0.9245283018867925,1.0,0.9945454545454545,0.9833333333333333
1,0.9313560994778908,0.8799432570036602,0.8525526783374773,0.8141868212612633,0.7988624818661874,0.021904915439864524,0.997373716857827,0.9981629803806304,0.9805825242718447,0.5185185185185185,0.7159533073929961,0.6995515695067265,0.717948717948718,0.9887196841511562,0.910472972972973,0.8066037735849056,0.9893303230035323,0.9820723184442419,0.9767441860465116,0.9154228855721394,0.975,0.9431578947368421,0.999429874572406,0.9908088235294118,0.9941860465116279
2,0.9200406642855925,0.8670079129793868,0.8390840971886648,0.800274159757345,0.7820353950960938,0.024454376610534113,0.9970519300241966,0.9976853552795943,0.9722390776699029,0.48148148148148145,0.6809338521400778,0.7062780269058296,0.7291666666666666,0.9870276367738297,0.9256756756756757,0.7311320754716981,0.9885329450309428,0.9775777913361806,0.9512195121951219,0.9308510638297872,0.9662576687116564,0.9173387096774194,0.9994288977727013,0.9891696750902527,0.9627329192546584
3,0.9375803466935491,0.8930916324693694,0.8689588751632953,0.834688839610481,0.8216560769943598,0.020913522249409813,0.9975427158900898,0.9983283121463737,0.9767900485436893,0.5432098765432098,0.7821011673151751,0.7152466367713004,0.7532051282051282,0.9864636209813875,0.9391891891891891,0.8254716981132075,0.9905221908320423,0.9782740808264965,0.9565217391304348,0.9095022624434389,0.9755351681957186,0.9650924024640657,1.0,0.9928571428571429,0.9943181818181818
4,0.9246160489571226,0.8748239529627594,0.8481626402109161,0.8106771082965071,0.7955494562170805,0.024904123346645136,0.9969866122786009,0.9974649129252701,0.9696601941747572,0.5432098765432098,0.6731517509727627,0.6748878923766816,0.7275641025641025,0.9875916525662719,0.9391891891891891,0.7924528301886793,0.9883864860929081,0.9773700305810398,0.9777777777777777,0.8963730569948186,0.9585987261146497,0.8937007874015748,0.9994292237442922,0.9982046678635548,1.0
5,0.9338039014440156,0.8870187547324376,0.8618634950475405,0.8263875234866279,0.8135420225931917,0.02149750794191394,0.9974732598024987,0.9981446101844368,0.9793689320388349,0.5555555555555556,0.7665369649805448,0.695067264573991,0.75,0.9870276367738297,0.9307432432432432,0.7830188679245284,0.9904662947974772,0.9790718835304822,1.0,0.8995433789954338,0.9810126582278481,0.9194499017681729,0.9994288977727013,0.9981884057971014,0.9822485207100592
6,0.9321716274320667,0.8840972857430148,0.8587751817415846,0.8233658363739508,0.8071961245162493,0.022514641004917995,0.9973430024565827,0.9978506870453376,0.9757281553398058,0.49382716049382713,0.7626459143968871,0.7107623318385651,0.7419871794871795,0.988155668358714,0.9222972972972973,0.8254716981132075,0.9894171220400728,0.9813854134879463,1.0,0.9158878504672897,0.9783950617283951,0.9241516966067864,1.0,0.9963503649635036,0.9722222222222222
7,0.9271434994034224,0.8754326911612269,0.8480958948449268,0.8099586109884019,0.7935196349506596,0.024240526127869002,0.9970593188841517,0.9977404658681754,0.9716322815533981,0.5061728395061729,0.7042801556420234,0.7309417040358744,0.6810897435897436,0.9853355893965031,0.9341216216216216,0.7877358490566038,0.9883177144936767,0.9789087574507107,0.9761904761904762,0.923469387755102,0.9616519174041298,0.9340659340659341,1.0,0.9718804920913884,1.0
8,0.9253301647984153,0.8740085937618208,0.8473056506775888,0.810300578096864,0.790294210511178,0.022469677736874593,0.9973150258819063,0.9980894995958557,0.9760315533980582,0.4567901234567901,0.6964980544747081,0.6995515695067265,0.7387820512820513,0.9870276367738297,0.9375,0.8113207547169812,0.9892034592626309,0.9809422168013416,0.9736842105263158,0.8817733990147784,0.975,0.944672131147541,1.0,1.0,0.9828571428571429
9,0.9161872276906232,0.863132092405237,0.8356485940345103,0.7974422601826417,0.7772888553692433,0.026960662930774856,0.9966617595956642,0.9976853552795943,0.9540351941747572,0.4444444444444444,0.7470817120622568,0.7085201793721974,0.719551282051282,0.9898477157360406,0.9239864864864865,0.7028301886792453,0.9866831386370656,0.9765527950310559,0.972972972972973,0.8930232558139535,0.9663608562691132,0.9126016260162602,0.9994305239179955,1.0,0.9551282051282052
std,0.006736623850673711,0.008941384088308656,0.009807439492528014,0.010908313519885195,0.013754034970157505,0.0017491238448620631,0.00025168827567131837,0.0002910676285029284,0.007132258554580154,0.05347261192026597,0.04248913212363797,0.013821556060468566,0.020587803657374,0.00117769954979249,0.008705472112652086,0.04048093310654065,0.0010796767517693515,0.0024162413192945686,0.01492259689619331,0.014317036571844235,0.008150182236945197,0.01883450296201855,0.00028525857062747755,0.007941952844916576,0.014610930819982307
mean,0.9266438047151604,0.8766968304434964,0.8504087308026902,0.813704676619024,0.7961507162636897,0.02336603197420023,0.9971983671143578,0.9978598721434346,0.9731644417475728,0.4913580246913581,0.7330739299610896,0.704035874439462,0.7266025641025642,0.9874788494077835,0.9287162162162161,0.7900943396226415,0.9890543067369724,0.9785664218764094,0.9752852810323482,0.9065409859664033,0.9694867271375436,0.9278759385771389,0.9997147417780097,0.993200502673781,0.9827026571835431
