,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
0,0.9312526519029968,0.8807049577344042,0.8537114931281009,0.8158993845074765,0.8008132735162911,0.021449722984172182,0.9974286128456418,0.998254831361599,0.980127427184466,0.5308641975308642,0.688715953307393,0.7040358744394619,0.7339743589743589,0.9875916525662719,0.9307432432432432,0.7971698113207547,0.9898719420004736,0.981169324221716,0.9772727272727273,0.917098445595855,0.9905362776025236,0.9087301587301587,1.0,0.9981884057971014,0.9941176470588236
1,0.9321263894068542,0.8821362982761529,0.8552186237503123,0.8172928095991482,0.8041628227781731,0.02355744181130346,0.9971801321036408,0.9979241678301124,0.9733009708737864,0.5802469135802469,0.6926070038910506,0.679372197309417,0.7227564102564102,0.9864636209813875,0.9442567567567568,0.7877358490566038,0.9888955636866729,0.9790935449412482,1.0,0.9319371727748691,0.9588607594936709,0.9222903885480572,0.9988577955454027,0.9928952042628775,0.9823529411764705
2,0.9334699942919892,0.89148586226297,0.8685571839132535,0.8357622457103122,0.8236347178051272,0.021720617779846085,0.9974461276474291,0.9982180909692115,0.9755764563106796,0.5679012345679012,0.8054474708171206,0.7062780269058296,0.7227564102564102,0.9858996051889453,0.9425675675675675,0.8254716981132075,0.9899617416651485,0.9830327117089575,0.9583333333333334,0.8961038961038961,0.9662576687116564,0.9279835390946503,0.9988571428571429,0.9893617021276596,0.9943181818181818
3,0.920186783373148,0.8682373626290764,0.8414990752330785,0.8045608939412827,0.7840078092021433,0.025558559954506246,0.9969210599578968,0.9973546917481079,0.9670813106796117,0.4444444444444444,0.6964980544747081,0.6995515695067265,0.7355769230769231,0.9853355893965031,0.9273648648648649,0.7971698113207547,0.9880254777070063,0.977311053196382,1.0,0.8774509803921569,0.9629629629629629,0.9125248508946322,1.0,0.9891891891891892,0.9883040935672515
4,0.9394327238044132,0.8972014444764764,0.873668701152637,0.8395830743757016,0.8301625988133944,0.020820555140279265,0.9975324281400216,0.9985120141083107,0.9777002427184466,0.6419753086419753,0.7587548638132295,0.7062780269058296,0.7227564102564102,0.9858996051889453,0.9425675675675675,0.8301886792452831,0.9901269650436272,0.9836691086691086,0.9811320754716981,0.9198113207547169,0.9516616314199395,0.9337474120082816,1.0,0.9964285714285714,0.9943502824858758
5,0.9270012201094341,0.8754746613909963,0.8487920210849872,0.8118098032399828,0.7911775960458597,0.02258503240210672,0.9973143800813458,0.9980343890072746,0.977245145631068,0.4444444444444444,0.7315175097276264,0.6838565022421524,0.7387820512820513,0.9864636209813875,0.9206081081081081,0.8349056603773585,0.9897975915028512,0.9759127404938646,0.972972972972973,0.912621359223301,0.9561128526645768,0.948559670781893,1.0,0.9927140255009107,1.0
6,0.933216166970046,0.8934827078429929,0.8718052662888477,0.8408560718817566,0.8280613782447138,0.021827943734871055,0.9974495992098825,0.9974832831214637,0.9770934466019418,0.5432098765432098,0.8210116731517509,0.7286995515695067,0.7532051282051282,0.9875916525662719,0.9358108108108109,0.8301886792452831,0.9908938282419066,0.9787266372891658,0.9565217391304348,0.9377777777777778,0.9643916913946587,0.8655616942909761,0.9994292237442922,1.0,0.9943502824858758
7,0.9248390036982853,0.8740371054652777,0.8471808050249627,0.8097164976469959,0.7929635755676858,0.024325190459957638,0.9971145716630644,0.9973914321404953,0.9739077669902912,0.49382716049382713,0.7120622568093385,0.7040358744394619,0.7483974358974359,0.9858996051889453,0.9256756756756757,0.7547169811320755,0.9889257221959127,0.9762773722627737,0.975609756097561,0.9014778325123153,0.9631901840490797,0.934,0.9988571428571429,0.9945553539019963,0.975609756097561
8,0.9168717720972648,0.8658366675097673,0.8404177253298426,0.8055624231115845,0.7763842052732496,0.023959587066394665,0.9971317796342084,0.9981813505768241,0.9654126213592233,0.35802469135802467,0.7509727626459144,0.7085201793721974,0.7467948717948718,0.9864636209813875,0.9341216216216216,0.8113207547169812,0.9884306841540392,0.9830089589125733,0.9666666666666667,0.9061032863849765,0.9546827794561934,0.91015625,0.9994285714285714,0.9946043165467626,0.9885057471264368
9,0.9135489938960671,0.8588141458061436,0.8315510791584015,0.7944272627937388,0.7674086563665433,0.024561719257822415,0.9970106249228589,0.998071129399662,0.9684466019417476,0.38271604938271603,0.7159533073929961,0.7174887892376681,0.6794871794871795,0.9864636209813875,0.9425675675675675,0.7688679245283019,0.9878543246240841,0.9823049699953839,1.0,0.8720379146919431,0.9580838323353293,0.9277899343544858,0.9994285714285714,0.9893617021276596,0.9702380952380952
