,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
0,0.90148775685642,0.8450649793544062,0.8188165433081187,0.7838906633356639,0.7392529206982626,0.026794735267281017,0.9967398687459359,0.9972444705709457,0.9640473300970874,0.25925925925925924,0.7276264591439688,0.7017937219730942,0.7323717948717948,0.9870276367738297,0.8885135135135135,0.8066037735849056,0.9877724808035226,0.9757408260402273,1.0,0.9396984924623115,0.9720496894409938,0.9195171026156942,0.9982886480319453,0.9116117850953206,0.9884393063583815
1,0.9138511563963154,0.8611723493396446,0.8335604944536592,0.7951490838207778,0.7774565997918407,0.028427859908427118,0.9965148552908134,0.996564773311779,0.9670813106796117,0.48148148148148145,0.708171206225681,0.7085201793721974,0.657051282051282,0.9858996051889453,0.8682432432432432,0.7924528301886793,0.9874406159558783,0.9686977662969154,1.0,0.8792270531400966,0.9604863221884499,0.859538784067086,1.0,0.9809160305343512,0.9940828402366864
2,0.9103830321754154,0.8450579358550276,0.8131792742576764,0.7706368289994588,0.7386913622826713,0.02700461477164177,0.9966265697980832,0.9972995811595268,0.9657160194174758,0.345679012345679,0.6264591439688716,0.6905829596412556,0.6971153846153846,0.9898477157360406,0.9070945945945946,0.7264150943396226,0.9868215363362053,0.9704268292682927,1.0,0.9096045197740112,0.9935483870967742,0.9235668789808917,1.0,0.988950276243094,0.9935483870967742
3,0.9068118898850792,0.8461217356603372,0.8170803299837699,0.7784471095857853,0.7418211071463479,0.02601432463890948,0.9968337368746778,0.9973914321404953,0.9699635922330098,0.30864197530864196,0.7392996108949417,0.695067264573991,0.7019230769230769,0.9858996051889453,0.9239864864864865,0.6933962264150944,0.9878461482478803,0.9742495809843059,1.0,0.9134615384615384,0.950920245398773,0.9358974358974359,0.9988571428571429,0.9715808170515098,0.9932432432432432
4,0.9217397995653065,0.8681336203259217,0.8395796211495471,0.799686129741442,0.7833458975907739,0.026311150306783656,0.9967472926928919,0.9974649129252701,0.9679915048543689,0.5308641975308642,0.6848249027237354,0.672645739910314,0.6522435897435898,0.988155668358714,0.9155405405405406,0.7971698113207547,0.9877392126900968,0.9685792349726776,0.9347826086956522,0.9166666666666666,0.9836065573770492,0.9271070615034168,0.9994295493439818,0.9926739926739927,0.9825581395348837
5,0.9208285709761213,0.8653173473968551,0.8360736700561078,0.795489163650087,0.7787006163569845,0.02512150012863884,0.9969380671901978,0.9976853552795943,0.9714805825242718,0.5185185185185185,0.7392996108949417,0.679372197309417,0.7019230769230769,0.9898477157360406,0.9155405405405406,0.6556603773584906,0.9877598530454867,0.9780085522296884,0.9767441860465116,0.9359605911330049,0.9619047619047619,0.9319148936170213,0.9994305239179955,0.9890510948905109,0.9455782312925171
6,0.9052009986584486,0.841697470323086,0.81124569727961,0.7707474371091885,0.7339424202953463,0.028021317791096567,0.9965221065918802,0.9969505474318465,0.966626213592233,0.30864197530864196,0.6964980544747081,0.6883408071748879,0.6490384615384616,0.9847715736040609,0.9155405405405406,0.7405660377358491,0.9869964535782486,0.9663330300272975,1.0,0.9086294416243654,0.9684542586750788,0.9246575342465754,1.0,0.9783393501805054,1.0
7,0.9134864593304063,0.8521305700177263,0.8205085313770051,0.7769863631308982,0.7577809636081931,0.030283451869526794,0.996142003406942,0.9971709897861709,0.9490291262135923,0.48148148148148145,0.6303501945525292,0.6345291479820628,0.6971153846153846,0.988155668358714,0.8918918918918919,0.7358490566037735,0.9844753164786536,0.9735449735449735,1.0,0.9204545454545454,0.9658703071672355,0.87,1.0,0.9924812030075187,0.9936305732484076
8,0.908191636571942,0.8470921898137508,0.8167540464571466,0.7754466082502394,0.7451105226638204,0.027863217544598317,0.9965085591436859,0.9979241678301124,0.9549453883495146,0.345679012345679,0.6809338521400778,0.6771300448430493,0.7067307692307693,0.9858996051889453,0.8918918918918919,0.75,0.9858089102622266,0.9767261442979054,0.9655172413793104,0.9210526315789473,0.949685534591195,0.9111570247933884,0.9994282447112636,0.9887640449438202,1.0
9,0.9170358487594115,0.8594809800343517,0.8305455648335834,0.7912053521759885,0.7663583276977605,0.024650156304605788,0.9970202069991978,0.9977404658681754,0.9745145631067961,0.3950617283950617,0.754863813229572,0.695067264573991,0.7115384615384616,0.9858996051889453,0.893581081081081,0.7216981132075472,0.9886235392624413,0.9762917933130699,1.0,0.9238095238095239,0.9627329192546584,0.8951612903225806,1.0,0.9924953095684803,0.9935064935064936
std,0.006359836902100262,0.009089167114383961,0.009701776222147691,0.010301172729677715,0.017943174691001193,0.0015850106561919354,0.00024159954546111595,0.0003782833335463614,0.0072833861973316625,0.09317512229191707,0.04216721302457298,0.019669697039875606,0.026662351721904374,0.0016882830848387836,0.01627680825136542,0.04509838538731228,0.0011369357256368134,0.0038484015535335055,0.021145649074801872,0.015853812435252506,0.012862257891942851,0.025101216610636808,0.0005591719671588467,0.023335709278198096,0.01507518163153563
mean,0.9119017149174866,0.8531269178121107,0.8237343773156225,0.783768473979953,0.7562460738132002,0.027049232853150935,0.9966593266734305,0.9973436696303917,0.9651395631067962,0.39753086419753086,0.6988326848249027,0.684304932735426,0.6907051282051282,0.987140439932318,0.9011824324324322,0.7419811320754717,0.9871284066660639,0.9728598730975353,0.9877044036121474,0.916856500410501,0.966925898309497,0.909851800604409,0.9995434108862329,0.9786863904189105,0.9884587214517389
