,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
0,0.926247737428365,0.8735183304022159,0.8461456868404972,0.8082626928039827,0.7897759645801454,0.02557453929951376,0.9968935018723619,0.9973546917481079,0.9664745145631068,0.4691358024691358,0.7159533073929961,0.695067264573991,0.7163461538461539,0.9887196841511562,0.9138513513513513,0.8207547169811321,0.988061439906821,0.9732661167124962,1.0,0.9246231155778895,0.9872611464968153,0.9122448979591836,1.0,0.9908424908424909,0.9720670391061452
1,0.9248836120015884,0.870685579258568,0.8425051907697068,0.8028333943182369,0.7851813644534595,0.02412665290960353,0.997072574927689,0.996987287824234,0.9786104368932039,0.48148148148148145,0.6731517509727627,0.7130044843049327,0.7131410256410257,0.9875916525662719,0.9290540540540541,0.7688679245283019,0.9895704179126249,0.9696377574026754,1.0,0.9153439153439153,0.9845201238390093,0.8953722334004024,0.9994292237442922,0.9963768115942029,0.9939024390243902
2,0.9184258513708254,0.8608590773858952,0.8318361815579629,0.7924544235502097,0.7680669809108204,0.025424864473422053,0.9969138467347258,0.9970975090013962,0.9719356796116505,0.4074074074074074,0.6770428015564203,0.6905829596412556,0.7371794871794872,0.9892836999435984,0.9155405405405406,0.7547169811320755,0.9884002549394518,0.9723782061010775,1.0,0.9157894736842105,0.9716088328075709,0.9019607843137255,1.0,0.9963235294117647,0.9937888198757764
3,0.9145410505627639,0.8728060758918809,0.8506423399467068,0.8193915412396985,0.8031452374501873,0.026289683474097277,0.9967915402042841,0.9967668454699096,0.962378640776699,0.49382716049382713,0.7392996108949417,0.7107623318385651,0.7371794871794872,0.9842075578116187,0.9273648648648649,0.8301886792452831,0.9893155380520001,0.9716648797671925,0.975609756097561,0.8837209302325582,0.9215116279069767,0.8141592920353983,0.9994272623138603,0.9981818181818182,0.9943502824858758
4,0.9249955062596931,0.8758028130010612,0.8491146217435739,0.8111757027756394,0.7969798977397604,0.025709769541869546,0.9968625978882442,0.9974281725328826,0.966626213592233,0.5432098765432098,0.7003891050583657,0.7085201793721974,0.6858974358974359,0.9875916525662719,0.918918918918919,0.8018867924528302,0.987541150579291,0.9777504986957188,0.9361702127659575,0.9326424870466321,0.948948948948949,0.9087048832271762,0.9994292237442922,0.9908925318761385,1.0
5,0.9227510978363213,0.8712461330446014,0.8442596303771763,0.8067740005614831,0.789565534352028,0.023823865524095263,0.9970580037266473,0.9982180909692115,0.9693567961165048,0.5061728395061729,0.7470817120622568,0.6233183856502242,0.7291666666666666,0.9870276367738297,0.9222972972972973,0.7877358490566038,0.9888088219237908,0.9791602819491265,0.9761904761904762,0.9230769230769231,0.9858156028368794,0.8472998137802608,1.0,0.9981718464351006,1.0
6,0.9149021996271487,0.8588830038116243,0.8304455721772812,0.7915712997683769,0.7683835515729951,0.025562602103856264,0.9968542804639002,0.9979976486148872,0.9631371359223301,0.43209876543209874,0.6303501945525292,0.6748878923766816,0.7323717948717948,0.9864636209813875,0.9341216216216216,0.7830188679245284,0.9876918042324194,0.9790285273708558,1.0,0.8950276243093923,0.9678456591639871,0.8771593090211133,0.9982876712328768,0.9946043165467626,0.9880952380952381
7,0.918901065976375,0.8680103431107733,0.8426812760175655,0.808276303388013,0.7820744063081728,0.024221731697952525,0.9971137269536374,0.9974649129252701,0.9701152912621359,0.38271604938271603,0.77431906614786,0.7130044843049327,0.7532051282051282,0.9853355893965031,0.9324324324324325,0.7735849056603774,0.989773783700031,0.9724756690997567,1.0,0.8963963963963963,0.9636363636363636,0.8834586466165414,1.0,1.0,1.0
8,0.919603485503451,0.8682730945917698,0.8414685451533562,0.804270512462763,0.7848999435845093,0.024783006918469925,0.9969866378424279,0.9974649129252701,0.9710254854368932,0.4691358024691358,0.6926070038910506,0.7085201793721974,0.6907051282051282,0.988155668358714,0.9375,0.7924528301886793,0.9883325142430696,0.9765064836003051,0.9743589743589743,0.8768472906403941,0.9693251533742331,0.9209401709401709,0.9994295493439818,0.9964093357271095,0.9710982658959537
9,0.9279498986239099,0.8820355842707259,0.8568698568978046,0.8209081345555922,0.8092102494450489,0.025449648394556254,0.9969143301719787,0.9971342493937835,0.9701152912621359,0.6172839506172839,0.7237354085603113,0.679372197309417,0.6810897435897436,0.9892836999435984,0.9324324324324325,0.8066037735849056,0.9882567137005007,0.9742535039609994,0.9803921568627451,0.8942307692307693,0.9528301886792453,0.9199134199134199,1.0,0.9928057553956835,0.9771428571428571
std,0.0044811934425255835,0.006437694131059795,0.007622482538194031,0.009167662931353567,0.012647356593125415,0.000768231429273131,0.00010117745890908984,0.0004207536941715719,0.004448818124660841,0.06401922055537863,0.03963527339532092,0.02638223723708159,0.023386456855070126,0.001579244218838125,0.007821511420804207,0.022269946479458253,0.000730361046921496,0.003139332695432438,0.01950461127912887,0.017967335201169266,0.019178403865874744,0.032582563371701574,0.0005137535136311982,0.002963474776789724,0.010895779499273471
mean,0.921320150519044,0.8702120034769116,0.843596890148163,0.8065918005423993,0.7877283130397127,0.02509663643374364,0.9969461040785896,0.9973914321404951,0.9689775485436893,0.4802469135802469,0.7073929961089495,0.6917040358744394,0.7176282051282052,0.987366046249295,0.9263513513513513,0.7919811320754716,0.988575243919,0.9746121924660205,0.9842721576275715,0.9057698925539082,0.965330364769003,0.8881213451207393,0.9996002930379303,0.9954608436011071,0.9890444941626237
