,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
0,0.8983294626783783,0.8272776046376389,0.7946839773553023,0.7530249366250639,0.7071825872328762,0.025512308494389794,0.9967772414290353,0.998071129399662,0.9714805825242718,0.345679012345679,0.38910505836575876,0.625560538116592,0.7371794871794872,0.9853355893965031,0.9476351351351351,0.7877358490566038,0.9875131775055437,0.9725132877752468,1.0,0.9174311926605505,0.9721254355400697,0.9163346613545816,0.9971461187214612,0.9929203539823008,1.0
1,0.9216743437040193,0.8651801274782256,0.8355676863697562,0.7944687587667961,0.7770020609222927,0.02659032819738079,0.996706113367672,0.9975383937100448,0.9664745145631068,0.5061728395061729,0.642023346303502,0.6748878923766816,0.6826923076923077,0.988155668358714,0.8868243243243243,0.8160377358490566,0.9869501999272992,0.974307998164857,1.0,0.9016393442622951,0.9495268138801262,0.9362637362637363,0.9982905982905983,0.9962049335863378,0.9829545454545454
2,0.925766630768943,0.8729137617349014,0.8451183388727597,0.806134363052567,0.7901684291865582,0.024741474393090473,0.996986465816515,0.9976853552795943,0.9685983009708737,0.5308641975308642,0.642023346303502,0.7197309417040358,0.6939102564102564,0.9870276367738297,0.956081081081081,0.7735849056603774,0.9882091779176826,0.9774954072259645,0.9772727272727273,0.9322033898305084,0.9727272727272728,0.9372294372294372,1.0,0.9512605042016806,0.9939393939393939
3,0.9014293154742057,0.8318736235526023,0.7977881192969097,0.7523907181793681,0.7220652455652923,0.03128086117076944,0.9959357757045448,0.9974465427290764,0.9502427184466019,0.3950617283950617,0.5836575875486382,0.5426008968609866,0.6458333333333334,0.9875916525662719,0.8902027027027027,0.7924528301886793,0.9838730135720369,0.966219342896807,0.9696969696969697,0.8982035928143712,0.9758064516129032,0.9221967963386728,0.9977207977207977,0.9850467289719627,1.0
4,0.924370794886846,0.8829361648123463,0.8599610214533594,0.8267611758713331,0.8149512777496883,0.024114342872026975,0.9971177321800531,0.9975383937100448,0.9710254854368932,0.5802469135802469,0.7470817120622568,0.7197309417040358,0.7003205128205128,0.988155668358714,0.9290540540540541,0.8160377358490566,0.9891975589762273,0.9788958556354183,0.9215686274509803,0.8930232558139535,0.981651376146789,0.874,0.9994295493439818,0.985663082437276,0.9885714285714285
5,0.9094869314361167,0.8565503351135865,0.8294442365520085,0.7920694821111249,0.7693080909582198,0.027856582471961846,0.99658035505478,0.9971526195899773,0.9607099514563107,0.41975308641975306,0.6653696498054474,0.6771300448430493,0.7307692307692307,0.9870276367738297,0.875,0.8254716981132075,0.9873940408192964,0.9729605162083269,0.9714285714285714,0.8860103626943006,0.9587301587301588,0.8652751423149905,0.9994288977727013,0.9700374531835206,1.0
6,0.9262952291868017,0.8726804763157175,0.8442132696144804,0.8041675946405059,0.7884465426889539,0.025634180888024917,0.996854695622473,0.997226100374752,0.9711771844660194,0.5802469135802469,0.6108949416342413,0.647982062780269,0.6971153846153846,0.9875916525662719,0.9476351351351351,0.8113207547169812,0.988527724665392,0.9661937820706309,0.9591836734693877,0.9235294117647059,0.9763513513513513,0.9334763948497854,0.9982896237172177,0.9946808510638298,0.9942196531791907
7,0.9143416842797838,0.8525212324067559,0.8207468258453741,0.7775124305824773,0.7566022119711135,0.027055440787947214,0.9966196084558772,0.9969689176280403,0.9717839805825242,0.5061728395061729,0.5680933852140078,0.6681614349775785,0.6666666666666666,0.9875916525662719,0.9307432432432432,0.7122641509433962,0.9868710563162585,0.971047445808701,1.0,0.8690476190476191,0.9706840390879479,0.9476082004555809,0.9954519613416714,0.9945848375451264,0.9741935483870968
8,0.9165100705611723,0.8582172680357332,0.8291363640008865,0.789707974753482,0.762937874545611,0.026775083905102685,0.996706953423129,0.9969138070394592,0.9689016990291263,0.38271604938271603,0.7198443579766537,0.6883408071748879,0.6762820512820513,0.9875916525662719,0.9087837837837838,0.7877358490566038,0.9871755225292417,0.9721461187214612,1.0,0.893719806763285,0.9746031746031746,0.9254385964912281,0.9994292237442922,0.9944547134935305,0.9940476190476191
9,0.9136199270938804,0.8568073169345714,0.8273143211579084,0.7866246575601744,0.7659794013969462,0.02681978179459704,0.9966512662499538,0.9974649129252701,0.9632888349514563,0.4691358024691358,0.6147859922178989,0.679372197309417,0.6987179487179487,0.9858996051889453,0.9273648648648649,0.7547169811320755,0.9863396911898274,0.9796359148410985,0.95,0.9080459770114943,0.9680511182108626,0.9064449064449065,1.0,0.9751332149200711,0.9876543209876543
std,0.009341364318282142,0.016644575793779842,0.019267267437643953,0.02180902388677088,0.03016745569120852,0.0018844086064302703,0.00029888627440005823,0.000330178406550681,0.006428191541493794,0.0786255966819292,0.09303517405562861,0.04880532987713878,0.026050417661815508,0.0008755879693322172,0.0268703227366867,0.0325437515295478,0.0013743062995855196,0.004445194651852386,0.02505202212564629,0.017761856874933146,0.008907154016339406,0.02592276921806346,0.0013749792406260693,0.013832072013660724,0.007952720656348536
mean,0.9151824390070147,0.857695791102208,0.8283974160518746,0.7882862092142893,0.7654643722217552,0.026638038497529114,0.9966936207304032,0.9974006172385922,0.9663683252427184,0.471604938271605,0.6182879377431908,0.6643497757847533,0.6929487179487179,0.9871968415115624,0.9199324324324325,0.7877358490566037,0.9872051163418807,0.9731415669348513,0.9749150569318636,0.9022853952663082,0.9700257191890655,0.916426787174292,0.9985186770652721,0.9839986673385637,0.9915580509566929
