,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
0,0.9349076072226823,0.8855593993698497,0.8589675591621453,0.8214557581268188,0.8085701493171549,0.022688934090402558,0.9972802887094372,0.9980527592034683,0.9760315533980582,0.5679012345679012,0.7276264591439688,0.7107623318385651,0.7003205128205128,0.9847715736040609,0.9391891891891891,0.7971698113207547,0.9893291572583582,0.9791508141835337,1.0,0.9211822660098522,0.984472049689441,0.9142259414225942,0.9988558352402745,0.9946332737030411,0.9941176470588236
1,0.9262018889028418,0.8805957220050149,0.8562730300301046,0.8219674867186626,0.8069961901545085,0.02321128437210869,0.9972488468497658,0.997409802336689,0.9770934466019418,0.5185185185185185,0.77431906614786,0.6928251121076233,0.7323717948717948,0.9858996051889453,0.9358108108108109,0.7924528301886793,0.9900439452234642,0.975465697410268,0.9767441860465116,0.8844444444444445,0.9626168224299065,0.9031620553359684,1.0,0.9964028776978417,0.9882352941176471
2,0.9291774943097989,0.8793200347089412,0.8537100597883555,0.8183004582421541,0.7958773368445988,0.02245296785307056,0.9973323640123302,0.9981078697920494,0.9719356796116505,0.41975308641975306,0.754863813229572,0.7152466367713004,0.7532051282051282,0.9864636209813875,0.9341216216216216,0.839622641509434,0.9894918958295392,0.9796636085626911,0.9714285714285714,0.9326923076923077,0.9725609756097561,0.91796875,1.0,1.0,1.0
3,0.9136813869982018,0.8637126532369129,0.8383655928290483,0.8037092196023004,0.7818643624246103,0.025495171135630473,0.996922484920995,0.9975383937100448,0.9658677184466019,0.43209876543209874,0.6926070038910506,0.6883408071748879,0.7451923076923077,0.9847715736040609,0.9239864864864865,0.8113207547169812,0.9891975589762273,0.9751876244447848,1.0,0.8811881188118812,0.9808306709265175,0.8393501805054152,1.0,0.9647266313932981,1.0
4,0.9245288524137373,0.8675113225072417,0.8378900523219468,0.7970150722064546,0.7786477681541792,0.026010960931454715,0.9968036804154501,0.9974649129252701,0.9664745145631068,0.48148148148148145,0.6809338521400778,0.672645739910314,0.7131410256410257,0.9864636209813875,0.9206081081081081,0.7641509433962265,0.9872363636363637,0.9747552019583844,1.0,0.9020618556701031,0.974025974025974,0.9368421052631579,0.9994285714285714,0.9945255474452555,0.9938650306748467
5,0.9187183017749949,0.8665028220204509,0.8402494079155941,0.8044701981955631,0.7778282371560403,0.023952763032125672,0.9971209282384736,0.9973179513557204,0.9733009708737864,0.38271604938271603,0.7276264591439688,0.7017937219730942,0.7483974358974359,0.9875916525662719,0.9324324324324325,0.7971698113207547,0.9896459951146597,0.9728582259287339,0.96875,0.9257425742574258,0.9690402476780186,0.8811320754716981,1.0,0.9981916817359855,1.0
6,0.9155912901560526,0.8600747839321085,0.8318094540228508,0.7931002410993325,0.7711258043055464,0.02586010137468995,0.9968673832296749,0.9975751341024323,0.9675364077669902,0.41975308641975306,0.6809338521400778,0.7085201793721974,0.7532051282051282,0.9870276367738297,0.8682432432432432,0.7641509433962265,0.9885316925765464,0.9738891433806688,1.0,0.9259259259259259,0.9575757575757575,0.8671586715867159,1.0,0.9846743295019157,0.9938650306748467
7,0.9315622996816444,0.8886582423773992,0.8652671678185823,0.8319028507393292,0.8210231719150217,0.02330356417550547,0.9972142356611804,0.9979609082224998,0.9689016990291263,0.6049382716049383,0.8171206225680934,0.679372197309417,0.7451923076923077,0.9847715736040609,0.9425675675675675,0.7547169811320755,0.9895444361463779,0.9791506975318105,0.98,0.8898305084745762,0.9774193548387097,0.8840304182509505,0.9988558352402745,0.9946524064171123,1.0
8,0.9217051897487796,0.8674606242335701,0.8394692154628838,0.8009680293848429,0.7794628859271905,0.024039301543412862,0.9970901861802274,0.9975751341024323,0.9761832524271845,0.4444444444444444,0.6653696498054474,0.6905829596412556,0.7163461538461539,0.988155668358714,0.9087837837837838,0.8301886792452831,0.9886576729113187,0.9782608695652174,0.972972972972973,0.9144385026737968,0.9777777777777777,0.9012096774193549,0.9988597491448119,0.990791896869245,1.0
9,0.9264046783006409,0.8752213448280326,0.8482618953670844,0.8106425255589834,0.7944641764376028,0.024169699926749975,0.9970732785355432,0.9977955764567565,0.9685983009708737,0.5061728395061729,0.7120622568093385,0.6973094170403588,0.7323717948717948,0.9875916525662719,0.9391891891891891,0.7641509433962265,0.9883363356806231,0.9806481339272001,1.0,0.8798076923076923,0.9841772151898734,0.8960784313725491,1.0,0.9982046678635548,1.0
std,0.006508527662411858,0.009271996849193703,0.010488523971730432,0.011950700313665606,0.015607547764113784,0.0012186462292713377,0.00017209399751646706,0.00026583521004013076,0.004050932198984132,0.06763133790025846,0.04522498979255373,0.013037302027001464,0.01755521017644764,0.0012044081502573683,0.021139175194495635,0.028049186315695286,0.0007797575368210717,0.00262031539686173,0.013309658175951287,0.019604971484961493,0.008437058644168376,0.026327133923171542,0.0005142879993675937,0.009891954577817209,0.003984763532244163
mean,0.9242478989509374,0.8734616949219521,0.8470263434718597,0.8103531839874443,0.7915860082636454,0.024118474843515092,0.9970953676753076,0.9976798442207363,0.971192354368932,0.47777777777777786,0.7233463035019456,0.6957399103139013,0.733974358974359,0.9863508178228988,0.9244932432432431,0.7915094339622641,0.9890015053353478,0.9769030016893293,0.9869895730448057,0.9057314196268005,0.9740496845741731,0.8941158306628404,0.9995999991053932,0.9916803312627248,0.9970083002526164
