,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4
ARFre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALMID,0.008219373,0.007119974,0.006649872,0.00679008,0.007467426,0.001190785,0.000191675,0.000234221,0.001491891,0.001747736,0.031828482,0.000547639,0.000331951,0.001293233,0.002232055,0.04374992,0.000390883
RAL,0.01187713,0.009116533,0.006710061,0.013371391,0.004315052,0.000984438,0.000219876,0.000348591,0.000901434,0.005098606,0.020950434,0.001397044,0.000169826,0.002415124,0.0032644,0.067189796,0.00087341
MicFoal,0.00141537,0.000889203,0.001426169,0.001563093,0.002815687,0.001463955,0.000255996,9.88E-05,0.001248891,0.003543931,0.010790678,0.000520628,6.13E-05,0.001140251,0.002570788,0.014716757,0.000806587
