,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4
ARFre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALMID,0.028392223,0.019172317,0.016566573,0.012936459,0.089513341,0.002216268,0.000427179,0.001232403,0.000698392,0.030429034,0.004332499,0.096076892,0.001288724,0.00060038,0.037890305,0.004804361,0.17375449
RAL,0.031056287,0.023068904,0.021448001,0.021122819,0.243211464,0.001741829,0.000331818,0.001282183,0.000628807,0.06622414,0.005238143,0.055603201,0.00118283,0.001175174,0.031511419,0.006508913,0.340912479
MicFoal,0.01172604,0.012100142,0.011405756,0.010357138,0.032214859,0.000658771,9.78E-05,0.000293612,0.000352202,0.014030453,0.001386661,0.05047848,0.000455456,0.000404475,0.008567819,0.001185397,0.04846089
