,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
MicFoal-sizeWindow300,0.004481193,0.006437694,0.007622483,0.009167663,0.012647357,0.000768231,0.000101177,0.000420754,0.004448818,0.064019221,0.039635273,0.026382237,0.023386457,0.001579244,0.007821511,0.022269946,0.000730361,0.003139333,0.019504611,0.017967335,0.019178404,0.032582563,0.000513754,0.002963475,0.010895779
MicFoal-sizeWindow500,0.008907841,0.01384736,0.015613465,0.017640681,0.02463046,0.001947902,0.000282614,0.000391919,0.005448847,0.090013462,0.053209316,0.013859695,0.02164411,0.001564064,0.035190721,0.03186669,0.001309695,0.003505349,0.014464994,0.012188968,0.007823458,0.024267415,0.000664386,0.009118448,0.012309797
MicFoal-sizeWindow700,0.011489929,0.015871465,0.01706608,0.018110411,0.028264272,0.001913527,0.000294498,0.000253855,0.007833371,0.101053738,0.05013419,0.017717261,0.024731464,0.002342534,0.014152946,0.028160022,0.001466922,0.00292392,0.02814223,0.023885534,0.005308945,0.015488987,0.000427585,0.00498475,0.017993112
MicFoal-sizeWindow1000,0.004481193,0.006437694,0.007622483,0.009167663,0.012647357,0.000768231,0.000101177,0.000420754,0.004448818,0.064019221,0.039635273,0.026382237,0.023386457,0.001579244,0.007821511,0.022269946,0.000730361,0.003139333,0.019504611,0.017967335,0.019178404,0.032582563,0.000513754,0.002963475,0.010895779
