,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
MicFoal-b0.15,0.911901715,0.853126918,0.823734377,0.783768474,0.756246074,0.027049233,0.996659327,0.99734367,0.965139563,0.397530864,0.698832685,0.684304933,0.690705128,0.98714044,0.901182432,0.741981132,0.987128407,0.972859873,0.987704404,0.9168565,0.966925898,0.909851801,0.999543411,0.97868639,0.988458721
MicFoal-b0.2,0.91705548,0.861754335,0.833574712,0.794894632,0.771088731,0.025800415,0.996843067,0.997413476,0.968173544,0.434567901,0.684824903,0.696636771,0.703044872,0.987535251,0.916047297,0.775471698,0.987808461,0.975132809,0.986361518,0.905226211,0.968569318,0.903047393,0.999315913,0.989548489,0.991712147
MicFoal-b0.25,0.922641373,0.872163123,0.845890112,0.809414444,0.789213521,0.023534406,0.997171849,0.997876405,0.973149272,0.467901235,0.705836576,0.695067265,0.724038462,0.986971235,0.933783784,0.808962264,0.989019909,0.978997914,0.970482834,0.900314347,0.970544635,0.910871821,0.999771592,0.993367963,0.985936085
MicFoal-b0.3,0.926643805,0.87669683,0.850408731,0.813704677,0.796150716,0.023366032,0.997198367,0.997859872,0.973164442,0.491358025,0.73307393,0.704035874,0.726602564,0.987478849,0.928716216,0.79009434,0.989054307,0.978566422,0.975285281,0.906540986,0.969486727,0.927875939,0.999714742,0.993200503,0.982702657
