,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4
ARFre,0.998360925,0.998345206,0.998335442,0.997500416,0.998319901,0.005577594,0.99933464,0.998154495,0.998957092,0.997312631,0.999747793,0.997429636,0.997234295,0.997916357,1,0.997609161,0.999098867
CALMID,0.98066672,0.980185984,0.979936569,0.970054128,0.979500732,0.041446214,0.99188434,0.98928289,0.969621573,0.980785309,0.999747793,0.958732811,0.982672505,0.987495791,1,0.961548024,0.973527276
RAL,0.749124775,0.742858756,0.748022942,0.643506859,0.761281096,0.311361318,0.884787217,0.561858495,0.688581081,0.796368401,1,0.832152086,0.849990573,0.790883679,1,0.529658427,0.641067888
MicFoal ,0.997987816,0.997947468,0.997922102,0.996972394,0.997881405,0.006575663,0.999181755,0.998378592,0.996722288,0.996670648,0.999747793,0.997892302,0.996710676,0.998165686,1,0.998024505,0.997175334
