,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4
ARFre,0.850215349,0.845064938,0.842984688,0.801431665,0.839851437,0.273160829,0.931642477,0.811516892,0.755032056,0.862393545,0.869230769,0.909722222,0.735374318,0.916395223,0.938689218,0.899399791,0.785127636
CALMID,0.747095672,0.742411478,0.740712447,0.700809947,0.734857041,0.399716543,0.879662315,0.707796471,0.593872074,0.784834902,0.829129887,0.783989198,0.641945685,0.746403773,0.886955475,0.74965826,0.733738815
RAL,0.72094772,0.719396143,0.718910285,0.696485787,0.715644725,0.433260637,0.866520046,0.699493913,0.604174743,0.770267444,0.734981084,0.785841049,0.629840571,0.688784144,0.774857696,0.749541873,0.76963828
MicFoal ,0.855271745,0.851127869,0.849481993,0.811138367,0.847204602,0.267061132,0.93453962,0.836260429,0.769151633,0.880636486,0.857679697,0.898572531,0.724323002,0.912342106,0.918446044,0.916665807,0.823901017
