,AvF0.5,AvF1,AvF1.5,CBA,mGM,CEN,AvACC,Recall_0,Recall_1,Recall_2,Recall_3,Recall_4,Recall_5,Recall_6,Recall_7,Recall_8,Precision_0,Precision_1,Precision_2,Precision_3,Precision_4,Precision_5,Precision_6,Precision_7,Precision_8
0,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
1,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
2,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
3,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
4,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
5,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
6,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
7,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
8,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
9,0.48909780544975817,0.4268018858939507,0.40643834229872466,0.37580234651200783,0.11635802528458453,0.08265983309464212,0.9799658978272817,0.9947461238886032,0.43583131067961167,0.037037037037037035,0.16342412451361868,0.02466367713004484,0.008012820512820512,0.9734912577552172,0.8209459459459459,0.009433962264150943,0.9093809827696235,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536585,0.16666666666666666,0.9829157175398633,0.972,1.0
std,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,1.3877787807814457e-17,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,2.7755575615628914e-17,3.469446951953614e-18,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,6.938893903907228e-18,2.7755575615628914e-17,2.220446049250313e-16,2.220446049250313e-16,0.0
mean,0.4890978054497582,0.42680188589395074,0.40643834229872466,0.3758023465120078,0.11635802528458453,0.0826598330946421,0.9799658978272816,0.9947461238886033,0.43583131067961167,0.037037037037037035,0.1634241245136187,0.024663677130044838,0.008012820512820512,0.973491257755217,0.8209459459459458,0.009433962264150943,0.9093809827696233,0.9812158469945356,1.0,0.9767441860465116,0.05365853658536586,0.16666666666666669,0.9829157175398635,0.9719999999999998,1.0
